N-gram,Count 
on his socks,1
his socks he,1
socks he was,1
wearing black trousers,1
black trousers a,1
trousers a black,1
a black raincoat,1
black raincoat was,1
raincoat was draped,1
was draped over,1
draped over a,1
over a wooden,1
a wooden chair,1
wooden chair in,1
chair in the,1
in the corner,1
the corner of,1
the room a,1
room a black,1
a black umbrella,1
black umbrella dripped,1
umbrella dripped water,1
dripped water onto,1
water onto the,1
onto the floor,1
the floor near,1
floor near the,1
near the you,1
the you were,1
you were forgetting,1
were forgetting your,1
forgetting your raincoat,1
your raincoat and,1
raincoat and umbrella,1
and umbrella weren,1
umbrella weren t,1
t you lennie,1
you lennie carella,1
carella said cronin,1
said cronin looked,1
cronin looked up,1
up from lacing,1
from lacing his,1
lacing his i,1
his i guess,1
i guess you,1
guess you d,1
you d both,1
d both better,1
both better come,1
better come along,1
come along with,1
along with us,1
with us carella,1
us carella said,1
carella said put,1
said put on,1
put on some,1
on some clothes,1
some clothes livingston,1
clothes livingston seized,1
livingston seized her,1
seized her left,1
her left breast,1
left breast with,1
breast with her,1
with her left,1
her left hand,1
left hand she,1
hand she aimed,1
she aimed it,1
aimed it like,1
it like a,1
like a pistol,1
a pistol at,1
pistol at carella,1
at carella squeezed,1
carella squeezed it,1
squeezed it briefly,1
it briefly and,1
briefly and angrily,1
and angrily and,1
angrily and shouted,1
and shouted in,1
shouted in your,1
your eye cop,1
eye cop okay,1
cop okay then,1
okay then come,1
then come along,1
come along the,1
along the way,1
way you are,1
you are we,1
are we can,1
we can add,1
can add indecent,1
add indecent exposure,1
indecent exposure to,1
exposure to the,1
to the prostitution,1
the prostitution charge,1
prostitution charge the,1
charge the minute,1
the minute we,1
minute we hit,1
we hit the,1
hit the what,1
the what the,1
the hell are,1
hell are you,1
are you talking,1
talking about boy,1
about boy you,1
boy you got,1
got a nerve,1
a nerve yeah,1
nerve yeah i,1
yeah i know,1
i know carella,1
carella said let,1
said let s,1
s go let,1
go let s,1
let s why,1
s why d,1
d you have,1
you have to,1
have to bust,1
to bust in,1
bust in here,1
in here anyway,1
here anyway livingston,1
anyway livingston said,1
you want we,1
want we come,1
we come to,1
come to ask,1
to ask you,1
ask you some,1
you some questions,1
some questions about,1
questions about your,1
about your missing,1
your missing son,1
missing son that,1
son that s,1
carella said my,1
said my son,1
my son is,1
son is that,1
that what this,1
all about i,1
about i hope,1
i hope the,1
hope the bastard,1
the bastard is,1
bastard is dead,1
is dead is,1
is that why,1
that why you,1
why you broke,1
you broke down,1
broke down the,1
down the door,1
the door for,1
door for christ,1
for christ s,1
christ s sake,1
s sake if,1
sake if you,1
if you hope,1
you hope he,1
hope he s,1
s dead why,1
dead why d,1
d you bother,1
you bother to,1
bother to report,1
him missing so,1
missing so i,1
so i could,1
i could get,1
could get relief,1
get relief checks,1
relief checks he,1
checks he was,1
he was my,1
was my sole,1
my sole means,1
sole means of,1
means of support,1
of support the,1
support the minute,1
the minute he,1
minute he took,1
he took off,1
took off i,1
off i applied,1
i applied for,1
applied for relief,1
for relief and,1
relief and i,1
and i had,1
had to report,1
him missing to,1
missing to make,1
to make it,1
make it legit,1
it legit that,1
legit that s,1
s why you,1
why you think,1
think i care,1
i care whether,1
care whether he,1
whether he s,1
s dead or,1
or alive some,1
alive some chance,1
some chance you,1
chance you re,1
re a nice,1
nice lady livingston,1
lady livingston meyer,1
meyer said i,1
said i am,1
i am a,1
am a nice,1
nice lady she,1
lady she answered,1
she answered is,1
answered is there,1
is there something,1
there something wrong,1
something wrong about,1
wrong about a,1
about a matinee,1
a matinee with,1
matinee with the,1
with the man,1
the man you,1
man you love,1
you love not,1
love not if,1
not if your,1
if your husband,1
your husband doesn,1
husband doesn t,1
doesn t my,1
t my husband,1
my husband is,1
husband is dead,1
is dead she,1
said and in,1
and in you,1
in you both,1
you both behave,1
both behave as,1
behave as if,1
as if there,1
more than that,1
than that going,1
that going on,1
going on livingston,1
on livingston carella,1
carella said get,1
said get dressed,1
get dressed meyer,1
dressed meyer take,1
meyer take a,1
a look through,1
through the you,1
the you got,1
got a search,1
a search warrant,1
search warrant the,1
warrant the little,1
the little man,1
little man asked,1
man asked you,1
asked you got,1
you got no,1
got no right,1
no right to,1
right to go,1
to go through,1
go through this,1
through this place,1
this place without,1
place without a,1
without a you,1
a you re,1
you re absolutely,1
re absolutely right,1
absolutely right lennie,1
right lennie carella,1
said we ll,1
we ll come,1
ll come back,1
come back with,1
back with i,1
with i know,1
know my rights,1
my rights cronin,1
rights cronin said,1
cronin said i,1
said i know,1
know my how,1
my how about,1
about it lady,1
it lady dressed,1
lady dressed or,1
dressed or naked,1
or naked you,1
naked you re,1
you re coming,1
re coming over,1
coming over to,1
station house now,1
house now which,1
now which will,1
which will it,1
will it be,1
it be in,1
be in your,1
your eye lady,1
eye lady livingston,1
lady livingston said,1
livingston said the,1
said the patrolmen,1
the patrolmen downstairs,1
patrolmen downstairs all,1
downstairs all managed,1
all managed to,1
managed to drop,1
to drop up,1
drop up to,1
to the interrogation,1
interrogation room on,1
room on one,1
on one pretense,1
one pretense or,1
pretense or another,1
or another to,1
another to take,1
look at the,1
at the fat,1
the fat redheaded,1
fat redheaded slob,1
redheaded slob who,1
slob who sat,1
who sat answering,1
sat answering questions,1
answering questions in,1
questions in her,1
in her slip,1
her slip andy,1
slip andy parker,1
andy parker said,1
parker said to,1
said to miscolo,1
to miscolo in,1
miscolo in the,1
in the clerical,1
clerical office we,1
office we take,1
we take a,1
take a mug,1
a mug shot,1
mug shot of,1
shot of her,1
of her like,1
her like that,1
like that and,1
that and we,1
we ll be,1
ll be able,1
be able to,1
able to peddle,1
to peddle the,1
peddle the photos,1
the photos for,1
photos for five,1
for five bucks,1
five bucks this,1
bucks this precinct,1
this precinct got,1
precinct got glamour,1
got glamour that,1
glamour that s,1
s what it,1
what it s,1
it s got,1
s got miscolo,1
got miscolo answered,1
miscolo answered and,1
and he went,1
he went back,1
went back to,1
back to his,1
to his typing,1
his typing parker,1
typing parker and,1
parker and hawes,1
and hawes went,1
hawes went downtown,1
went downtown for,1
downtown for the,1
for the search,1
the search warrant,1
search warrant upstairs,1
warrant upstairs meyer,1
upstairs meyer and,1
and carella and,1
carella and lieutenant,1
and lieutenant byrnes,1
lieutenant byrnes interrogated,1
byrnes interrogated the,1
interrogated the two,1
the two suspects,1
two suspects byrnes,1
suspects byrnes because,1
byrnes because he,1
he was an,1
was an older,1
an older man,1
older man and,1
man and presumably,1
and presumably less,1
presumably less susceptible,1
less susceptible to,1
susceptible to the,1
to the mammalian,1
the mammalian display,1
mammalian display interrogated,1
display interrogated martha,1
interrogated martha livingston,1
martha livingston in,1
livingston in the,1
interrogation room off,1
room off the,1
off the corridor,1
the corridor meyer,1
corridor meyer and,1
and carella talked,1
carella talked to,1
talked to leonard,1
to leonard cronin,1
leonard cronin in,1
cronin in a,1
the squadroom far,1
squadroom far from,1
far from lennie,1
from lennie s,1
lennie s overexposed,1
s overexposed paramour,1
overexposed paramour now,1
