N-gram,Count 
for microscopic traces,1
microscopic traces of,1
traces of hair,1
of hair or,1
hair or fibers,1
or fibers or,1
fibers or dust,1
or dust which,1
dust which might,1
which might give,1
might give some,1
give some clue,1
some clue to,1
clue to either,1
to either the,1
either the killer,1
the killer s,1
killer s or,1
s or the,1
or the victim,1
victim s identity,1
"s identity ,",1
"identity , occupation",1
", occupation ,",1
"occupation , or",1
", or hobby",1
or hobby .,1
hobby . he,1
. he found,1
he found nothing,1
found nothing of,1
nothing of value,1
of value on,1
value on the,1
on the outside,1
the outside surface,1
outside surface of,1
. he slit,1
he slit the,1
slit the bag,1
the bag open,1
bag open with,1
open with a,1
with a scalpel,1
a scalpel and,1
scalpel and studied,1
and studied its,1
studied its inner,1
its inner surface,1
inner surface and,1
surface and bottom,1
and bottom with,1
bottom with a,1
with a magnifying,1
a magnifying glass,1
magnifying glass .,1
glass . in,1
. in one,1
in one corner,1
one corner of,1
the bag he,1
bag he found,1
he found what,1
found what appeared,1
what appeared to,1
appeared to be,1
to be remnants,1
be remnants of,1
remnants of orange,1
chalk dust .,1
dust . he,1
. he collected,1
he collected several,1
collected several grains,1
several grains for,1
grains for a,1
for a specimen,1
"a specimen ,",1
"specimen , put",1
", put them",1
put them aside,1
"them aside ,",1
"aside , and",1
and then studied,1
then studied the,1
studied the blood,1
the blood stains,1
blood stains on,1
stains on the,1
bag . the,1
. the average,1
average layman might,1
layman might have,1
might have considered,1
have considered grossman,1
considered grossman s,1
grossman s examination,1
s examination absurd,1
examination absurd .,1
absurd . he,1
"he was ,",1
"was , after",1
", after all",1
"after all ,",1
"all , examining",1
", examining a",1
examining a stain,1
a stain that,1
stain that had,1
that had obviously,1
had obviously been,1
obviously been left,1
been left in,1
left in the,1
the bag by,1
bag by the,1
by the severed,1
hand . what,1
. what in,1
what in the,1
in the hell,1
hell was he,1
was he trying,1
he trying to,1
trying to ascertain,1
to ascertain ?,1
ascertain ? that,1
? that the,1
that the hand,1
been in the,1
the bag ?,1
bag ? everyone,1
? everyone knew,1
everyone knew that,1
knew that already,1
that already .,1
already . but,1
. but grossman,1
but grossman was,1
grossman was simply,1
was simply trying,1
simply trying to,1
trying to determine,1
to determine whether,1
determine whether or,1
bag was actually,1
was actually human,1
actually human blood,1
human blood and,1
blood and if,1
and if not,1
if not blood,1
"not blood ,",1
"blood , then",1
", then what",1
what ? there,1
? there was,1
there was the,1
was the possibility,1
"the possibility ,",1
"possibility , too",1
"too , that",1
", that an",1
that an apparent,1
an apparent bloodstain,1
apparent bloodstain could,1
bloodstain could have,1
could have mingled,1
have mingled with,1
"mingled with ,",1
"with , or",1
", or covered",1
"or covered ,",1
"covered , another",1
", another stain",1
another stain on,1
on the bag,1
and so grossman,1
so grossman really,1
grossman really wasn,1
really wasn t,1
wasn t wasting,1
t wasting his,1
wasting his time,1
his time .,1
time . he,1
he was simply,1
was simply doing,1
simply doing a,1
doing a thorough,1
a thorough job,1
thorough job .,1
job . the,1
. the stain,1
stain was a,1
was a dark,1
a dark reddish,1
dark reddish brown,1
reddish brown in,1
brown in color,1
in color and,1
"color and ,",1
"and , because",1
", because of",1
because of the,1
of the nonabsorbent,1
the nonabsorbent surface,1
nonabsorbent surface of,1
the bag s,1
bag s bottom,1
"s bottom ,",1
"bottom , it",1
it was somewhat,1
was somewhat cracked,1
somewhat cracked and,1
cracked and chipped,1
"and chipped ,",1
"chipped , resembling",1
", resembling a",1
resembling a dried,1
a dried mud,1
dried mud flat,1
mud flat .,1
flat . grossman,1
. grossman gingerly,1
grossman gingerly cut,1
gingerly cut out,1
cut out a,1
out a portion,1
portion of the,1
of the stain,1
"the stain ,",1
"stain , and",1
", and cut",1
and cut this,1
cut this into,1
this into two,1
into two smaller,1
two smaller portions,1
smaller portions that,1
portions that he,1
that he labeled,1
he labeled stain,1
labeled stain one,1
stain one and,1
one and stain,1
and stain two,1
"stain two ,",1
"two , for",1
", for want",1
for want of,1
want of a,1
of a more,1
a more imaginative,1
more imaginative nomenclature,1
imaginative nomenclature .,1
nomenclature . he,1
. he dropped,1
he dropped his,1
dropped his two,1
his two specimens,1
two specimens into,1
specimens into a,1
into a .,1
a . percent,1
. percent solution,1
percent solution of,1
solution of physiologic,1
of physiologic salt,1
"physiologic salt ,",1
"salt , and",1
and then placed,1
then placed them,1
placed them on,1
them on separate,1
on separate slides,1
separate slides .,1
slides . the,1
. the slides,1
the slides had,1
slides had to,1
had to stand,1
to stand in,1
stand in a,1
in a covered,1
a covered dish,1
covered dish for,1
dish for several,1
for several hours,1
"several hours ,",1
"hours , so",1
so he left,1
he left them,1
left them and,1
them and began,1
and began performing,1
began performing his,1
performing his microscopic,1
his microscopic and,1
microscopic and spectroscopic,1
and spectroscopic tests,1
spectroscopic tests on,1
tests on the,1
on the orange,1
the orange chalk,1
orange chalk he,1
chalk he had,1
found in a,1
bag . when,1
when he returned,1
he returned to,1
returned to the,1
to the slides,1
the slides later,1
slides later that,1
later that day,1
"that day ,",1
"day , he",1
", he covered",1
he covered one,1
covered one of,1
of them with,1
them with a,1
with a coverslip,1
a coverslip and,1
coverslip and studied,1
and studied it,1
studied it under,1
it under a,1
under a high,1
a high power,1
high power microscope,1
power microscope .,1
microscope . what,1
. what he,1
what he saw,1
he saw was,1
saw was a,1
was a number,1
a number of,1
number of non,1
of non nucleated,1
non nucleated discs,1
"nucleated discs ,",1
"discs , and",1
knew instantly that,1
instantly that the,1
that the suspect,1
the suspect blood,1
suspect blood was,1
blood was mammalian,1
was mammalian in,1
mammalian in origin,1
in origin .,1
origin . he,1
. he then,1
he then took,1
then took the,1
took the second,1
the second slide,1
second slide and,1
slide and poured,1
and poured wright,1
poured wright s,1
wright s stain,1
s stain onto,1
stain onto the,1
onto the unfixed,1
the unfixed smear,1
"unfixed smear ,",1
"smear , letting",1
", letting it",1
letting it stand,1
it stand for,1
stand for one,1
for one minute,1
one minute while,1
minute while he,1
while he timed,1
he timed the,1
timed the operation,1
operation . drop,1
. drop by,1
drop by drop,1
"by drop ,",1
"drop , he",1
", he added",1
he added distilled,1
added distilled water,1
distilled water to,1
water to the,1
to the slide,1
"the slide ,",1
"slide , waiting",1
", waiting for",1
waiting for a,1
for a metallic,1
a metallic scum,1
metallic scum to,1
scum to form,1
to form on,1
form on its,1
on its surface,1
its surface .,1
surface . when,1
. when the,1
when the scum,1
the scum had,1
scum had formed,1
"had formed ,",1
"formed , he",1
", he again",1
he again consulted,1
again consulted his,1
consulted his watch,1
"his watch ,",1
"watch , waiting",1
", waiting three",1
waiting three minutes,1
three minutes before,1
minutes before he,1
before he washed,1
he washed and,1
washed and dried,1
and dried the,1
dried the slide,1
slide . using,1
. using a,1
using a micrometer,1
a micrometer eyepiece,1
"micrometer eyepiece ,",1
"eyepiece , he",1
he then measured,1
then measured the,1
measured the various,1
the various cells,1
various cells on,1
cells on the,1
on the slide,1
slide . the,1
. the human,1
the human red,1
human red blood,1
red blood corpuscle,1
blood corpuscle is,1
corpuscle is about,1
is about of,1
about of an,1
diameter . the,1
. the cell,1
the cell diameter,1
cell diameter will,1
diameter will vary,1
will vary in,1
vary in other,1
in other animals,1
other animals of,1
animals of the,1
of the mammalian,1
the mammalian group,1
"mammalian group ,",1
"group , the",1
", the erythrocyte",1
the erythrocyte of,1
erythrocyte of the,1
of the dog,1
the dog at,1
dog at of,1
at of an,1
an inch being,1
inch being closest,1
being closest to,1
closest to the,1
to the human,1
the human s,1
human s .,1
s . the,1
. the specimen,1
the specimen grossman,1
specimen grossman examined,1
grossman examined under,1
examined under his,1
under his microscope,1
his microscope measured,1
microscope measured of,1
measured of an,1
diameter . but,1
. but where,1
but where measurement,1
where measurement dealt,1
measurement dealt with,1
dealt with error,1
with error in,1
error in thousandths,1
in thousandths of,1
thousandths of an,1
"an inch ,",1
"inch , grossman",1
", grossman did",1
grossman did not,1
did not want,1
not want to,1
want to take,1
to take any,1
take any chances,1
any chances .,1
chances . and,1
so he followed,1
he followed the,1
followed the usual,1
the usual laboratory,1
usual laboratory procedure,1
laboratory procedure of,1
procedure of using,1
of using a,1
using a precipitin,1
a precipitin reaction,1
precipitin reaction after,1
reaction after either,1
after either a,1
either a chemical,1
"a chemical ,",1
"chemical , microscopic",1
", microscopic ,",1
"microscopic , or",1
", or spectroscopic",1
or spectroscopic test,1
spectroscopic test .,1
test . the,1
precipitin reaction would,1
reaction would determine,1
would determine with,1
determine with certainty,1
with certainty whether,1
certainty whether or,1
stain was indeed,1
was indeed human,1
indeed human blood,1
human blood .,1
blood . the,1
precipitin reaction is,1
is a simple,1
a simple one,1
simple one .,1
one . if,1
if you take,1
you take a,1
take a rabbit,1
"a rabbit ,",1
"rabbit , and",1
and if you,1
if you inject,1
you inject into,1
inject into this,1
into this rabbit,1
this rabbit s,1
rabbit s blood,1
s blood a,1
blood a specimen,1
a specimen of,1
specimen of whole,1
of whole human,1
whole human blood,1
human blood or,1
blood or human,1
or human blood,1
human blood serum,1
"blood serum ,",1
"serum , something",1
", something is",1
something is going,1
going to happen,1
to happen .,1
happen . the,1
. the something,1
the something that,1
something that will,1
that will happen,1
